"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4935","Check broken links returns an error 500","UI","Mon Jul 28 03:42:18 GMT 2025","passed","Mon Jul 28 03:42:23 GMT 2025","","popup","",""
"","2304","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Mon Jul 28 03:44:39 GMT 2025","unknown","Mon Jul 28 03:44:41 GMT 2025","","Navigate using in-page tab contents on click","",""
"","4093","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Mon Jul 28 03:43:10 GMT 2025","passed","Mon Jul 28 03:43:14 GMT 2025","","Check different modals dialogs popin are displayed","",""
"","40063","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Mon Jul 28 03:45:16 GMT 2025","failed","Mon Jul 28 03:45:56 GMT 2025","","Fill all the select fields displayed","",""
"","53","Search a pet in petstore API","APIs","Mon Jul 28 03:41:50 GMT 2025","failed","Mon Jul 28 03:41:50 GMT 2025","","petstore","",""
"","6832","Fill a complete form using external json data","UI","Mon Jul 28 03:44:19 GMT 2025","passed","Mon Jul 28 03:44:26 GMT 2025","","popup","",""
"","2911","Check API response by clicking on links","UI","Mon Jul 28 03:42:15 GMT 2025","passed","Mon Jul 28 03:42:18 GMT 2025","","popup","",""
"","4944","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jul 28 03:42:27 GMT 2025","passed","Mon Jul 28 03:42:32 GMT 2025","","Edit the first entry in the web table","",""
"","5035","Drag and drop a draggable element into another","DRAG_AND_DROP","Mon Jul 28 03:44:14 GMT 2025","passed","Mon Jul 28 03:44:19 GMT 2025","","Drag and drop a draggable element into another","",""
"","1","Check frames nested are displayed properly","FRAMES","Mon Jul 28 03:44:26 GMT 2025","unknown","Mon Jul 28 03:44:26 GMT 2025","","Check frames nested are displayed properly","",""
"","3","Check multiple frames are displayed properly","FRAMES","Mon Jul 28 03:44:26 GMT 2025","unknown","Mon Jul 28 03:44:26 GMT 2025","","Check multiple frames are displayed properly","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Mon Jul 28 03:41:51 GMT 2025","skipped","Mon Jul 28 03:41:51 GMT 2025","","Retrieve version Mysql","",""
"","191","Create a new pet in petstore API","APIs","Mon Jul 28 03:41:50 GMT 2025","passed","Mon Jul 28 03:41:50 GMT 2025","","petstore","",""
"","2023","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:20 GMT 2025","unknown","Mon Jul 28 03:46:22 GMT 2025","","Change input value by moving the slider","",""
"","8076","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Mon Jul 28 03:43:23 GMT 2025","passed","Mon Jul 28 03:43:31 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","8246","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Mon Jul 28 03:43:31 GMT 2025","passed","Mon Jul 28 03:43:39 GMT 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
