"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54","Rename a pet in petstore API","APIs","2026-09-03","passed","2026-09-03","","petstore","",""
"","1431","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-03","unknown","2026-09-03","","Change input value by clicking on the slider bar","",""
"","6117","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-09-03","passed","2026-09-03","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-09-03","unknown","2026-09-03","","Check frames nested are displayed properly","",""
"","2287","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-03","passed","2026-09-03","","Check suggestions when using autocomplete on input field","",""
"","6049","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-09-03","passed","2026-09-03","","Redirection to a new window when clicking on ""New Window"" button","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","2026-09-03","skipped","2026-09-03","","Retrieve version MSSQL","",""
"","1","Check multiple frames are displayed properly","FRAMES","2026-09-03","unknown","2026-09-03","","Check multiple frames are displayed properly","",""
"","42","Delete a pet in petstore API","APIs","2026-09-03","passed","2026-09-03","","petstore","",""
"","1431","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-03","unknown","2026-09-03","","Change input value by moving the slider","",""
"","1392","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-09-03","unknown","2026-09-03","","Open only the selected accordian section on click","",""
"","1416","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-03","unknown","2026-09-03","","Checking a date via date picker using input field","",""
"","32137","Display checkbox folders and sub-folders when checked","UI","2026-09-03","failed","2026-09-03","","popup","",""
"","2262","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-03","passed","2026-09-03","","Upload a file and check file path","",""
"","32471","Check API response by clicking on links","UI","2026-09-03","failed","2026-09-03","","popup","",""
"","6899","Check dynamic elements change properties after 5 seconds","UI","2026-09-03","passed","2026-09-03","","popup","",""
"","32208","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-03","failed","2026-09-03","","Search Kierra entry in the web table","",""
"","2025","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-03","passed","2026-09-03","","Download a file online","",""
"","32205","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-03","failed","2026-09-03","","Edit the first entry in the web table","",""
"","32425","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","2026-09-03","failed","2026-09-03","","Check different alerts popins are displayed","",""
"","32132","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-03","failed","2026-09-03","","Click on ""Stop"" to stop the progress bar from filling","",""
"","32136","Fill a complete form using external json data","UI","2026-09-03","failed","2026-09-03","","popup","",""
"","6760","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-09-03","passed","2026-09-03","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","91","Search a pet in petstore API","APIs","2026-09-03","passed","2026-09-03","","petstore","",""
