"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Fri Nov 28 03:07:07 UTC 2025","skipped","Fri Nov 28 03:07:07 UTC 2025","","Retrieve version Mysql","",""
"","41400","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Fri Nov 28 03:11:58 UTC 2025","failed","Fri Nov 28 03:12:39 UTC 2025","","Fill all the select fields displayed","",""
"","75","Rename a pet in petstore API","APIs","Fri Nov 28 03:07:07 UTC 2025","passed","Fri Nov 28 03:07:07 UTC 2025","","petstore","",""
"","4885","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:13:01 UTC 2025","passed","Fri Nov 28 03:13:06 UTC 2025","","Check suggestions when using autocomplete on input field","",""
"","1","Check frames nested are displayed properly","FRAMES","Fri Nov 28 03:11:25 UTC 2025","unknown","Fri Nov 28 03:11:25 UTC 2025","","Check frames nested are displayed properly","",""
"","4707","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 28 03:08:07 UTC 2025","passed","Fri Nov 28 03:08:11 UTC 2025","","Search Kierra entry in the web table","",""
"","8679","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 28 03:09:54 UTC 2025","passed","Fri Nov 28 03:10:02 UTC 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","4663","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 28 03:08:11 UTC 2025","passed","Fri Nov 28 03:08:16 UTC 2025","","Upload a file and check file path","",""
"","31292","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri Nov 28 03:10:42 UTC 2025","failed","Fri Nov 28 03:11:13 UTC 2025","","Drag and drop a draggable element into another","",""
"","2","Check multiple frames are displayed properly","FRAMES","Fri Nov 28 03:11:25 UTC 2025","unknown","Fri Nov 28 03:11:25 UTC 2025","","Check multiple frames are displayed properly","",""
"","175","Create a new pet in petstore API","APIs","Fri Nov 28 03:07:07 UTC 2025","passed","Fri Nov 28 03:07:07 UTC 2025","","petstore","",""
