"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33329","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-25","failed","2026-06-25","","Delete the third entry in the web table","",""
"","32634","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-25","failed","2026-06-25","","Check suggestions when using autocomplete on input field","",""
"","7303","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-06-25","passed","2026-06-25","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","7204","Check dynamic elements change properties after 5 seconds","UI","2026-06-25","passed","2026-06-25","","popup","",""
"","2053","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-25","unknown","2026-06-25","","Change input value by clicking on the slider bar","",""
"","3516","Check broken links returns an error 500","UI","2026-06-25","passed","2026-06-25","","popup","",""
"","32802","Check API response by clicking on links","UI","2026-06-25","failed","2026-06-25","","popup","",""
"","33222","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-06-25","failed","2026-06-25","","Check different modals dialogs popin are displayed","",""
"","32844","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-06-25","failed","2026-06-25","","Navigate using in-page menu and sub-menu contents on hover","",""
"","285","Search a pet in petstore API","APIs","2026-06-25","passed","2026-06-25","","petstore","",""
"","6348","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-06-25","passed","2026-06-25","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","2058","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-25","unknown","2026-06-25","","Checking a date via date picker using input field","",""
"","2049","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-06-25","unknown","2026-06-25","","Open only the selected accordian section on click","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","2026-06-25","skipped","2026-06-25","","Retrieve version Mysql","",""
"","32573","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","2026-06-25","failed","2026-06-25","","Fill all the select fields displayed","",""
"","33199","Display button click when clicked on","UI","2026-06-25","failed","2026-06-25","","popup","",""
"","32631","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","2026-06-25","failed","2026-06-25","","Display information tooltips on hover for designated element","",""
"","6287","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-06-25","passed","2026-06-25","","Redirection to a new window when clicking on ""New Window"" button","",""
"","32672","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-25","failed","2026-06-25","","Click on ""Start"" to fill up the progress bar","",""
"","32678","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-25","failed","2026-06-25","","Edit the first entry in the web table","",""
